plate,cell_line,cell_age,well,wavelength,probe name,dot value,fish segmetation path,file
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-19-P19-B03-OME TIFF-Export-30_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-19-P19-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-20-P20-B03-OME TIFF-Export-31_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-20-P20-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-20-P20-B03-OME TIFF-Export-31_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-20-P20-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-20-P20-B03-OME TIFF-Export-31_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-20-P20-B03.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-01-P41-C02-OME TIFF-Export-32_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-01-P41-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-01-P41-C02-OME TIFF-Export-32_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-01-P41-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-01-P41-C02-OME TIFF-Export-32_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-01-P41-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-02-P42-C02-OME TIFF-Export-33_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-02-P42-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-02-P42-C02-OME TIFF-Export-33_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-02-P42-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-02-P42-C02-OME TIFF-Export-33_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-02-P42-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-03-P44-C02-OME TIFF-Export-34_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-03-P44-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-03-P44-C02-OME TIFF-Export-34_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-03-P44-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-03-P44-C02-OME TIFF-Export-34_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-03-P44-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-04-P43-C02-OME TIFF-Export-35_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-04-P43-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-04-P43-C02-OME TIFF-Export-35_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-04-P43-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-04-P43-C02-OME TIFF-Export-35_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-04-P43-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-05-P46-C02-OME TIFF-Export-36_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-05-P46-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-05-P46-C02-OME TIFF-Export-36_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-05-P46-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-05-P46-C02-OME TIFF-Export-36_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-05-P46-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-06-P45-C02-OME TIFF-Export-37_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-06-P45-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-06-P45-C02-OME TIFF-Export-37_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-06-P45-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-06-P45-C02-OME TIFF-Export-37_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-06-P45-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-07-P47-C02-OME TIFF-Export-38_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-07-P47-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-07-P47-C02-OME TIFF-Export-38_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-07-P47-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-07-P47-C02-OME TIFF-Export-38_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-07-P47-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-08-P49-C02-OME TIFF-Export-39_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-08-P49-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-08-P49-C02-OME TIFF-Export-39_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-08-P49-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-08-P49-C02-OME TIFF-Export-39_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-08-P49-C02.czi
5500000008,0,30,C02,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.03/5500000008_40X_20181011_2-Scene-10-P50-C02-OME TIFF-Export-01_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-10-P50-C02.czi
5500000008,0,30,C02,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.03/5500000008_40X_20181011_2-Scene-10-P50-C02-OME TIFF-Export-01_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-10-P50-C02.czi
5500000008,0,30,C02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-10-P50-C02-OME TIFF-Export-01_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-10-P50-C02.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-11-P51-C03-OME TIFF-Export-02_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-11-P51-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-11-P51-C03-OME TIFF-Export-02_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-11-P51-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-11-P51-C03-OME TIFF-Export-02_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-11-P51-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-12-P53-C03-OME TIFF-Export-03_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-12-P53-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-12-P53-C03-OME TIFF-Export-03_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-12-P53-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-12-P53-C03-OME TIFF-Export-03_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-12-P53-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-13-P52-C03-OME TIFF-Export-04_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-13-P52-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-13-P52-C03-OME TIFF-Export-04_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-13-P52-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-13-P52-C03-OME TIFF-Export-04_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-13-P52-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-14-P54-C03-OME TIFF-Export-05_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-14-P54-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-14-P54-C03-OME TIFF-Export-05_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-14-P54-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-14-P54-C03-OME TIFF-Export-05_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-14-P54-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-15-P56-C03-OME TIFF-Export-06_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-15-P56-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-15-P56-C03-OME TIFF-Export-06_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-15-P56-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-15-P56-C03-OME TIFF-Export-06_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-15-P56-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-16-P57-C03-OME TIFF-Export-07_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-16-P57-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-16-P57-C03-OME TIFF-Export-07_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-16-P57-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-16-P57-C03-OME TIFF-Export-07_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-16-P57-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-17-P55-C03-OME TIFF-Export-08_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-17-P55-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-17-P55-C03-OME TIFF-Export-08_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-17-P55-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-17-P55-C03-OME TIFF-Export-08_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-17-P55-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-18-P58-C03-OME TIFF-Export-09_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-18-P58-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-18-P58-C03-OME TIFF-Export-09_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-18-P58-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-18-P58-C03-OME TIFF-Export-09_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-18-P58-C03.czi
5500000008,0,30,C03,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_2-Scene-19-P59-C03-OME TIFF-Export-10_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-19-P59-C03.czi
5500000008,0,30,C03,638,PRSS35,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_2-Scene-19-P59-C03-OME TIFF-Export-10_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-19-P59-C03.czi
5500000008,0,30,C03,561,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_2-Scene-19-P59-C03-OME TIFF-Export-10_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-19-P59-C03.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-01-P9-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-01-P9-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-01-P9-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-01-P9-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-01-P9-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-01-P9-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-02-P1-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-02-P1-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-02-P1-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-02-P1-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-02-P1-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-02-P1-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-03-P10-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-03-P10-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-03-P10-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-03-P10-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-03-P10-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-03-P10-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-04-P8-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-04-P8-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-04-P8-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-04-P8-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-04-P8-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-04-P8-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-05-P2-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-05-P2-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-05-P2-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-05-P2-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-05-P2-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-05-P2-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-06-P7-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-06-P7-B02.czi
